doc_id,countryname,party,manifesto_id,text,cmp_code,nostalgic_at_least_1,nostalgic_at_least_2,nostalgic_at_least_3,nostalgic_at_least_4,translation_at_least_1,translation_at_least_2,translation_at_least_3,translation_at_least_4,nostalgic_coder1,nostalgic_coder2,nostalgic_coder3,nostalgic_coder4,translation_coder1,translation_coder2,translation_coder3,translation_coder4,translation_agreement_coders,nostalgia_sum,nostalgia_sum_emb,nostalgia_emb,nostalgia_dictionary_emb,nostalgia_dictionary,nostalgia_agreement_coders
14620 2015-04-19 349,Finland,14620,14620 2015-04-19,and take the up-front.,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212 2015-09-20 1063,Greece,34212,34212 2015-09-20,They lavished on the gigantism of the sinner triangle interlacing banks - media - political system,201.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53520 2007-05-24 101,Ireland,53520,53520 2007-05-24,"Fine Gael believes the basis of future economic growth depends heavily on a modern, efficient and responsive communications infrastructure.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87062 2018-10-06 59,Latvia,87062,87062 2018-10-06,"d. EU funds exportable technology industrial zone, cultural and natural heritage development",408,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,2
42520 1999-10-03 1910,Austria,42520,42520 1999-10-03,With the State Treaty and the Neutrality Act Austria joined rising prosperity in a lasting more than three decades period.,601,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,3
87723 2006-10-07 18,Latvia,87723,87723 2006-10-07,"rapid increase in non-taxable minimum, linking it with the average salary rather than a fixed amount;",412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31720 2002-06-09 277,France,31720,31720 2002-06-09,"Restoring the tradition of habitat will be preferred in the interests of the life of comfort, local identity, economic activity and employment.",NA,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,2,1,1,1,4
33610 2008-03-09 2504,Spain,33610,33610 2008-03-09,We will promote the introduction of a label to report the carbon footprint of products.,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53620 2007-05-24 1485,Ireland,53620,53620 2007-05-24,"Ensure that all children have access to a modern playground in their own community and that teenagers are also catered for by the provision of youth cafes, skateboard parks etc.",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42110 2006-10-01 181,Austria,42110,42110 2006-10-01,"This applies to the supply of organic products in canteens of kindergartens,",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88621 2008-10-12 422,Lithuania,88621,88621 2008-10-12,"For example, the ownership rights to the land under the law restoring responsibility of the county governor.",301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
32220 1979-06-03 684,Italy,32220,32220 1979-06-03,"But at the same time they felt and consider it essential to end, in a rigorous and consistent, all the old system and, next to the amnesty of the past, introducing new methods of recruitment of school personnel to ensure, through the system of competitions to public school and all 'University the most capable and prepared intellectual forces, opening up real prospects of entering even the most junior staff.",NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
35211 2005-02-20 238,Portugal,35211,35211 2005-02-20,"Changing the Basic Law on Social Security to ensure a public and universal social security, based on the principle of solidarity between generations; •",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
15450 2016-10-29 39,Iceland,15450,15450 2016-10-29,and innovation in all areas.,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97330 2014-07-13 348,Slovenia,97330,97330 2014-07-13,To support their efforts for the preservation and development of the Slovenian language and culture will be complemented by close contacts with Slovenian communities around the world to be cherished representatives of the home country.,601.1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,4
82430 2013-10-26 588,Czech Republic,82430,82430 2013-10-26,"Equally, however, they are necessary and social science disciplines that focus on the culture and history of the Czech Republic, on the understanding of social phenomena, tendencies within Czech society and to the surroundings.",502,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,4
14620 1999-03-21 266,Finland,14620,14620 1999-03-21,The changing employment relationships and the constant rush job is not necessarily a positive employer's point of view.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
92435 2007-10-21 1126,Poland,92435,92435 2007-10-21,"which in addition to cultivating the cultural heritage,",502,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,4
21321 1987-12-13 530,Belgium,21321,21321 1987-12-13,"- the plastic arts: measures for the preservation of the acquisition, preservation and dissemination of works of living artists; the introduction of a museum decree.",NA,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,1,0,4
34511 2004-03-07 2031,Greece,34511,34511 2004-03-07,Duties of New Governance is to capitalize on Greece and its citizens the opportunities and maximize the progress dividend offered by the new era.,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
83410 2007-03-04 61,Estonia,83410,83410 2007-03-04,"That the state protects the common interests of the people, need a strong parliamentary democracy and citizens' participation in the actual exercise of power.",202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14810 2011-04-17 329,Finland,14810,14810 2011-04-17,alongside based on the history of ownership must look for new sources of growth.,413,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,2
22420 1989-09-06 406,Netherlands,22420,22420 1989-09-06,Redirecting mentality regarding our actions is paramount.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35313 2011-06-05 689,Portugal,35313,35313 2011-06-05,#NAME?,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
53231 2016-02-26 273,Ireland,53231,53231 2016-02-26,5. Restore the retirement age to 65 and make it optional for each pensioner to continue to work if they so wish,504,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2
53620 2007-05-24 2309,Ireland,53620,53620 2007-05-24,In Government we will:,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42520 1999-10-03 925,Austria,42520,42520 1999-10-03,"This makes an indispensable contribution to the preservation of the cultural landscape,",501,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,4
21917 2007-06-10 920,Belgium,21917,21917 2007-06-10,Regular use of cannabis impairs memory and concentration.,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
87061 2010-10-02 4,Latvia,87061,87061 2010-10-02,"common to all Latvian citizens, regardless of ethnicity, social status, political or religious beliefs.",607.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15328 2016-10-29 380,Iceland,15328,15328 2016-10-29,It is especially important to look for and identify partners who have enjoyed limited public support and it should be the framework of individual arts with the aim of improving consistency between them.,502,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86710 2010-04-11 1855,Hungary,86710,86710 2010-04-11,which in turn prevented the internal öntisztulásukat well.,603,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
97522 2011-12-04 588,Slovenia,97522,97522 2011-12-04,Agriculture and Environmental Protection,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41521 1994-10-16 468,Germany,41521,41521 1994-10-16,Younger generations are based on their life's work.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
97421 2008-09-21 1826,Slovenia,97421,97421 2008-09-21,For public health workers in health centers we have introduced the possibility of reward that will better conserve and marljivejše doctors in the health center.,504,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,0,1,1,1,0,1
53620 1989-06-15 319,Ireland,53620,53620 1989-06-15,"Underpinning development in the various sectors of agriculture and food, forestry, fisheries, industry and services is the need to acquire new skills, to improve existing standards and to increase quality.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13951 1975-01-09 251,Denmark,13951,13951 1975-01-09,"Parliament should not misbehave by undertaking major reform tasks that can distract the efforts of fight against the three major societal ills: Income tax, bureaucracy and lovforbistringen.",NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34710 2007-09-16 1064,Greece,34710,34710 2007-09-16,"We recognize that there may be many perspectives as to associations and interpreting a historical event, according to personal positions of man who approaches and purposes he wants to serve.",601,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2
11810 1976-09-19 32,Sweden,11810,11810 1976-09-19,Used and waste materials must be returned to the new use.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
80510 2014-10-05 680,Bulgaria,80510,80510 2014-10-05,"The reform of the Interior Ministry and the entire security sector must return to the path of normality: strong and accountable security services, motivated employees ensured peace for Bulgarian citizens decisive battle against crime.",605.1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,3
32530 2013-02-24 93,Italy,32530,32530 2013-02-24,"The need to develop leaders capable of significant symbolic suggestions, circumstance certainly normal for any modern democracy, ended up, in this framework, to determine the advent of a leaderism without parties, however extremely anomalous phenomenon in the Western world.",304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97322 2014-07-13 160,Slovenia,97322,97322 2014-07-13,transfer of knowledge and experience between generations,506,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
35311 1999-10-10 687,Portugal,35311,35311 1999-10-10,"In this context, we insist on heritage recovery built on previous resettlement policies, where landscaping, infrastructure or social facilities were ignored.",NA,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,4
51620 1992-04-09 660,United Kingdom,51620,51620 1992-04-09,- WE INTEND TO MAKE TRAINING CREDITS AVAILABLE TO ALL 16 YEAR-OLDS AND 17 YEAR-OLDS WITHIN THE LIFETIME OF THE NEW PARLIAMENT.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80710 2009-07-05 104,Bulgaria,80710,80710 2009-07-05,"Parents wrongly or fraudulently receiving aid, return them to the state.",505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
88621 2012-10-14 2464,Lithuania,88621,88621 2012-10-14,"• With Latvia we share not only baltic roots, language, but also vital for territorial, energy, economic and information security challenges.",101,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2
31720 2002-06-09 687,France,31720,31720 2002-06-09,The upgrading of our defense effort will be clearly explained to the French and will be realized through a ten-year planning law.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86221 2014-04-06 2217,Hungary,86221,86221 2014-04-06,Historical crime in the current government that has not made a huge delegation of,305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12110 2017-09-11 1803,Norway,12110,12110 2017-09-11,"Language competence in immigrant communities must be seen as a resource for the entire community, and preservation of the mother tongue should be emphasized as a key to integration.",607.2,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,4
15440 2016-10-29 20,Iceland,15440,15440 2016-10-29,"Talk, tell the truth.",606.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12810 1993-09-13 1261,Norway,12810,12810 1993-09-13,"professional artists and cultural workers, in tourism development and media development, for resource persons in the developmental environment for manufacturers of handicrafts and to the protection of local art history.",NA,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,3
32213 2001-05-13 1035,Italy,32213,32213 2001-05-13,This requires the transition from management in economy to an industrial management.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32611 2001-05-13 328,Italy,32611,32611 2001-05-13,"The fundamental role of the family in supporting components not completely self-sufficient, whether young or very old, or disabled, is accompanied by an abnormal tax penalty on the European stage, unfair to families with children, and especially difficult to understand in a country where the main cultural and political traditions have always recognized the undisputed centrality of the family.",NA,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,3
80510 2013-05-12 621,Bulgaria,80510,80510 2013-05-12,"Well-functioning system of management of these funds with the conditions provided for flexibility, result and performance ensure this.",410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31521 1958-11-23 439,France,31521,31521 1958-11-23,a face rejuvenated falsely - had even helped to deprive France of which the demographic curve followed a worrying slope from the beginning of the century.,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
51620 1987-06-11 161,United Kingdom,51620,51620 1987-06-11,We were determined to make share-ownership available to the whole nation.,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11620 1976-09-19 26,Sweden,11620,11620 1976-09-19,"Our competitiveness in the world market, which is the foundation of our prosperity, requires a more subdued development of prices and costs.",NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87110 2010-10-02 41,Latvia,87110,87110 2010-10-02,"Latvian maintain cultural diversity and presence everywhere as ethical and aesthetic base, which is rooted in the Latvian people.",601.1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,4
92436 2007-10-21 362,Poland,92436,92436 2007-10-21,What is needed is the elimination of these ways of farming that took root in Poland back in the fifties and intact last second decade of existence of the Republic.,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
87630 2014-10-04 9,Latvia,87630,87630 2014-10-04,"Increasing population impact, creating a popular elected the President of the Institute by providing a broader referendum opportunities and social dialogue.",202.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13220 1971-09-21 155,Denmark,13220,13220 1971-09-21,Possibility of rehabilitation and retraining as a consistent offer to all who can not continue in their present occupations.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12221 1989-09-11 1490,Norway,12221,12221 1989-09-11,#NAME?,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86220 2010-04-11 360,Hungary,86220,86220 2010-04-11,and regional development strategies have been developed.,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92436 2011-10-09 3414,Poland,92436,92436 2011-10-09,"The former are designed to improve the structure of agrar-football, speeding up the exchange of generations of people running farms, as well as improve their profitability and competitiveness through-COMPONENTS their takeover by younger people, well prepared for the work of the farmer.",703,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
31320 1988-06-05 246,France,31320,31320 1988-06-05,"This weakness is rooted in a tangle of causes and consequences; low profitability of investments in developed countries, lack of credit in developing countries, the crisis divide the world between North and South.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
88320 2012-10-14 626,Lithuania,88320,88320 2012-10-14,"Enhance healthy lifestyles legal regulation, opening the way for larger solid (complementary and alternative) medical provision of health preservation and enhancement opportunities.",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
15328 2016-10-29 567,Iceland,15328,15328 2016-10-29,"Schools will be able to cultivate relationships with children's and young people of foreign origin and receive that funding, among other things, to facilitate the interpretation of social and traditional interpreter.",607.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
32520 1987-06-14 804,Italy,32520,32520 1987-06-14,It must also establish mechanisms to enable and encourage the circulation of researchers in the most advanced countries.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34710 2007-09-16 801,Greece,34710,34710 2007-09-16,We believe that the motivation and decision of the domestic industry aid measures is crucial for all businesses that want to keep their factories in Greece,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34511 2004-03-07 2232,Greece,34511,34511 2004-03-07,"• Restoration of injustices and consolidation of meritocracy at all levels, so that executives feel safe in regards to their professional development, based on their substantial and qualifications, their personal performance, their selflessness and commitment in their task and legitimacy.",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87422 2006-10-07 4,Latvia,87422,87422 2006-10-07,"BEES number of members is constantly growing, party combines professional experience and young energy.",305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32213 2001-05-13 794,Italy,32213,32213 2001-05-13,In recent years they were inflicted severe blows to organized crime.,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14520 2007-03-18 277,Finland,14520,14520 2007-03-18,Returning migrants and asylum seekers' applications and the processing of citizenship applications will accelerate.,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
35311 1991-10-06 2681,Portugal,35311,35311 1991-10-06,Of the European Social Charter.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53420 2007-05-24 411,Ireland,53420,53420 2007-05-24,and international sales capabilities through focused support for these activities.,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51620 1979-05-03 379,United Kingdom,51620,51620 1979-05-03,We shall only be able to decide on the proper level of defence spending after consultation in government with the Chiefs of Staff and our allies.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88440 2016-10-09 316,Lithuania,88440,88440 2016-10-09,the largest possible number of students to ensure free studies in higher education;,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
